oare_id,transliteration,translation
092043d6-49a6-40cd-b867-5771e4babd95,ra-bi-ṣú-um ša É šál-ma-a-šùr a-ba-ba iṣ-ba-at-ni-a-tí-ma a-na en-um-a-šùr ù a-lá-ḫi-im ù-ṭá-ḫi-ni-a-tí-ma i-na ṭup-pí-im ša a-lim{ki} mì-ma šál-ma-a-šùr e-zi-bu ù-pá-ḫa-ar-ma a-na a-lim{ki} ù-ba-al lu ba-áb-tám a-bu-ku-nu e-zi-ib lu mì-ma e-zi-bu ba-a-nim kà-li-ma-ni-ma i-ša-ḫa-tí-ku-nu lá-zi-iz-ma lu-šé-ru-ku-nu-tí-ma ù a-na a-lim{ki} lu ni-lik tí-ma-li-ma áš-al-ku-nu-ma um-ma a-na-ku-ma KÙ.BABBAR ma-lá i-li-bi-ku-nu a-bu-ku-nu i-dí-ú šu-uq-lá-ma ù a-na a-lim{ki} lu ni-lik um-ma a-lá-ḫu-um-ma a-ḫu-kà-ma ba-a-am ma-lá a-bi KÙ.BABBAR i-na ṭup-pí-im il₅-pu-tù-ni lá-áš-qúl-ma ù a-na a-lim{ki} lu ni-lik a-ta ki-ma KÙ.BABBAR ša-qá-li-im da-na-tim ta-ta-na-pá-lá-ni ù KÙ.BABBAR ša-qá-lam lá ta-mu-a lá tù-na-ḫa-ni ù a-šar ba-áb-tum ša a-bi-kà i-ba-ší-ú kà-li-ma-ni i-ša-ḫa-tí-ku-nu lá-zi-iz-ma KÙ.BABBAR lu nu-ša-áš-qí-il₅-ma a-na a-lim{ki} lu ni-lik a-ḫu-kà a-lá-ḫu-um KÙ.BABBAR ma-lá a-bu-šu i-ṭup-pí-im il₅-pu-tù-šu KÙ.BABBAR ú-ka-lam a-ta KÙ.BABBAR ma-lá a-bu-kà i-na ṭup-pì-im il₅-pu-tù-kà ša-qá-lam lá ta-mu-a ù tù-na-ḫa-ni al-kam ba-a-am ma-lá a-bu-kà i-na ṭup-pí-im il₅-pu-tù-kà a-na a-lim{ki} šu-qúl a-na a-lim{ki} lu ni-lik lá tù-na-ḫa-ni ra-bi-ṣa-am a-ba-ba en-um-a-šùr e-pu-ul us-kà-i-in a-ṭup-pì-im ša a-lim{ki} ú ra-bi-ṣí-im ša be-li-a tí-ma-li-ma ta-áš-a-lá-ni-ma a-pu-ul-kà um-ma a-na-ku-ma i-na mu-a-at a-bi-ni i-na Dur₄-hu-mì-it a-na-ku lá-šu-a-ku a-lá-ḫu-um a-ḫi i-na ri-iš a-bi-ni i-zi-iz us-ta-ki-lu-ni-ma a-bi ma-da-tim lu il₅-pu-ta-ni mì-ma ša ṭup-pì-im a-nim a-na a-bi-a lá ḫa-bu-lá-ku ba-a-am a-na Dur₄-hi-mì-it a-šar bu-lá-tù bu-lá-tu ša a-bi4-ni i-ba-ší-ú-ni lu ni-lik-ma bu-lá-tí lu ni-il₅-qé-a-ma a-ma-lá dí-in a-lim{ki} iš-tí-kà a-na a-lim{ki} lu ni-lik-ma li-ma-am lu nu-ṭá-ib-ma a-na ší-ma-tim ša a-bi-ni ša a-lim{ki} iš-tí a-ḫi-a ù a-ḫa-tí-a lá-tù-wa šu-ma um-ma a-ta-ma a-na Dur₄-hu-mì-it lá a-lá-ak qí-bi-a-am-ma ba-a-am u₄-ma-ma a-na a-lim{ki} lu nu-ṣí i-na dí-tim lá tù-ša-a-lá-ni a-na a-lá-ki-im qá-at-kà lá am-ḫa-aṣ a-lá-ḫu-um ra-bi-ṣa-am a-ba-ba e-pu-ul um-ma a-lá-ḫu-um-ma us-kà-in a-ṭup-pì-im ša a-lim{ki} ù ra-bi-ṣí-im ša be-li-a tí-ma-li-ma ta-áš-a-la-ni-ni a-pu-ul-kà um-ma a-na-ku-ma al-kam ba-a-am ma-lá a-bi KÙ.BABBAR i-na ṭup-pì-im il₅-pu-tù-ni lá-áš-qúl-ma ù a-na a-lim{ki} lu ni-lik al-kam u₄-ma-am KÙ.BABBAR lá-aš-qúl-ma ú a-na a-lim{ki} lu ni-lik al-kam u4-ma-am KÙ.BABBAR lá-áš-qúl-ma u ba-a-ba-tim ša a-bi-ni lu-kà-li-im-ma i-na ša-ḫa-tí-a i-zi-iz-ma KÙ.BABBAR lu nu-ša-áš-qí-il₅-ma a-ma-lá ṭup-pì-im ša a-lim{ki} a-na a-lim{ki} lu ni-lik,"The attorney of Šalim-Aššur's firm Ababa seized us and made us approach Ennam-Aššur and Ali-ahum (and said): According to the tablet of the City I shall collect all that Šalim-Aššur left behind and bring it to the City. Come, show me the oustanding claims your father left and anything he left behind, then I shall assist you so they release it to you, and we can go to the City. Yesterday I questioned you, saying: 'Pay whatever silver your father set down as owed by you and then let us go to the City!' Your brother Ali-ahum answered: 'Come, let me pay what silver my father wrote in the tablet, and then let us go to the City.' But you keep giving me harsh answers instead of paying the silver, and you refuse to pay the silver. Do not obstruct me, but show me where your father's outstanding claims are! Let me assist you and let us have the silver paid and let us go to the City. Your brother Ali-ahum shows me the silver his father wrote in the tablet, but you refuse to pay the silver your father wrote concerning you in the tablet, so you obstruct me. Come along now! Pay what your father wrote concerning you in the tablet in accordance with the tablet of the City! Let us go to the City. Do not obstruct me!"" Ennam-Aššur answered the attorney Ababa: ""I submit to the tablet of the City and the attorney of my lord. Yesterday you questioned me and I answered you, saying: 'At my father's death in Durhumit I was not present. My brother Ali-ahum assisted my father. They appropriated things illegally and my father wrote many things concerning me. I do not owe anything to my father of what is in this tablet.' Come, let us go to Durhumit where my father's assets are, let us take the assets and let us go to the City together with you in accordance with the tablet of the City, let us satisfy the eponym and let me discuss the testament of our father in the City with my brother and sister. If you say: 'I shall not go to Durhumit!' then state that to me, and then come on and let us leave for the City even today. Do not question me in court. I have not rejected you with respect to going!"" Ali-ahum answered the attorney Ababa, saying: ""I submit to the tablet of the City and the attorney of my lord. Yesterday you questioned me and I answered you, saying: 'Come along! Let me pay what my father wrote of silver in the tablet, and then let us go to the City.' Come, let me pay the silver today, and then let me show you our father's outstanding claims, so assist me and let us have the silver paid and go to the City in accordance with the tablet of the City."""""
093e14c7-c6f0-4ab1-a493-f6ed864ed0fa,um-ma a-šur-iš-tí-kál-ma a-na a-lá-ḫi-im qí-bi₄-ma i-na 9 GÚ 17 ma-na URUDU ša É kà-ri-im lá-áp-ta-tí-ni 4.5 GÚ URUDU lá-mu-num ḫu-ma ta-aṣ-ḫi-ra 2.5 GÚ 7 ma-na URUDU lá-mu-num a-ni-na il₅-qé 2 GÚ 10 ma-na URUDU lá-mu-num a-mur-IŠTAR il₅-qé ŠU.NÍGIN URUDU-i-kà 9 GÚ 17 ma-na URUDU lá-mu-num ša É kà-ri-im lá-ap-ta-tí-ni,From Aššuriš-tikal to Ali-ahum: Of the 9 talents 17 minas of copper for which you were booked in the office of the colony: you deducted 4.5 talents of bad copper for huma; Annina recieved 2.5 talents 7 minas of bad copper; Amur-Ištar recieved 2 talents 10 minas of bad copper - total of your copper: 9 talents 17 minas of bad copper for which you were booked in the office of the colony.
095287be-f971-4a75-99fc-6c0a414a6c57,um-ma šu-ku-tum-ma a-na ta-na-wi-iš-tí ú i-iš-ta-ku-ša-ar a-na-kam en-na-ma-a-šùr pu-uz-ra-am i-na pá-ni-a iṣ-ba-at a-na i-iš-ta-ku-ša-ar qí-bi-ma 5 pí-ri-kà-ni ša a ta-ad-mì-iq-tim ta-dí-ni-šu-ni ṣa-áb-tí-šu-ma KÙ.BABBAR ša-áš-qí-li-šu šu-ma i-na-ki-ir-ki ší-bi a-na-ku i-šu-šu-um šu-ma lá i-da-na-ku-nu-tí sí-ku-šu kà-i-lá É-šu ša a-ki-ma-tum i-dí-nu-šu-ni a-ma-kam šu-ma KÙ.BABBAR i-na KÙ.BABBAR-pí-a il₅-qé ú šu-a-tí-ma ša-dí-na-šu a-ma-kam šu-ma i-iš-ḫi-li TÚG.ḪI.A e-ri-iš-ku-nu mì-ma TÚG.ḪI.A lá ta-da-na-šu-um ḫa-ra-ni a-ta-be-a-ma a-ta-lá-kam,"From Šukkutum to Tanawišti and Ištakušar: Ennam-Aššur has fled from me here. To Ištakušar: Seize him concerning the 5 that you gave him as an interest-free loan and make him pay the silver. If he contests you, then I have witnesses for him. If he does not give it to you then detain him. As to his house that Akimātum sold to him, if he has received the silver from out of my silver there, then make him pay as well. If Išhili asks you for textiles there do not give him any textiles. I shall set out on my journey and come."
095aba0d-c812-48a0-bccf-a60f64593b0f,ra-bi-ṣa-am ša a-na ṣé-er i-tur₄-DINGIR ta-ḫa-za-ni i-na ṭup-pì-im ša a-lim{ki} šu-a-tí-ma šu-um-šu wa-dí šu-ma ra-bi-ṣú-um i-ta-ṣa-am ṭup-pé-e a-na ba-tí-qí-im DUMU um-me-a-ni ke-nim a-na-kam KÙ.BABBAR 1 GÍN <gap> lá-dí-in 'lu-ṭá-ib-ma šu-ma a-n[a] KÙ.BABBAR a-na DAM.GÀR-ru-tim a-lá-kà-ma iš-tí DAM.GÀR a-b[i₄-a] a-na A-lim{ki} al-kà-m[a] [ṭup-p]á-am ša me-eh-ra-t[im] <gap>-ni : le-qé-a-m[a] [x ṭup-p]á-am ša A-lim{ki} [x x x] lá ku a-ni <gap>,"The attorney whom you will contract against Itūr-ilī - indicate his name in the tablet from the City. If the attorney has already left, (give) the tablets to an express transport, a reliable affiliated trader. Here I am ready to pay every shekel of silver and satisfy him, even if I must turn to merchants regarding the silver (to borrow it), so do go to the City together with the merchant of my father and get hold of a tablet concerning the corresponding amount and <gap> a tablet from the City <gap>"
0960dbf7-bab1-4613-bb18-f81927fa3313,<gap> ni <gap> im ú-šé-bi-lá-ni a-na ma-la na-áš-pé-er-tim ša <gap> 80 ku-ta-nu ba-at-qú-ú ù i <gap> 20 GÚ bi-la-tim <gap> a-na ma-la na-áš-pé-er-tim <gap> GÚ AN.NA a-na ga <gap> GÚ a-ṣé-er AN.NA <gap> GÚ AN.NA ku-nu-ki-kà <gap> i-na ḫa-ra-nim a-la-ḫu-um <gap> ni-kà-sí iš-tí-a ù iš-tí ša ki-ma a-bi-a a-lá-ḫu-um i-sí-ma <gap> gám-ra-am ša ḫa-ra-nim ša <gap> ù ta-ak-ší-ir-tám <gap> 12 <gap> 0.5 ma-na 7 GÍN AN.NA i-<gap> qá-tí-a-la-ḫi-im ni-dí ší-tí TÚG ṣú-ba-tí-kà za mì <gap> 5 TÚG.ḪI.A <gap> 7 TÚG.ḪI.A i-na li-wi-tim <gap>-du-nim 3 me-at 60 TÚG.ḪI.A a-na É.GAL-lim e-ru-bu 18 TÚG ni-is-ḫa-tim iṣ-ḫu-ru-kà ú 24 TÚG a-na ší-mì-im i-na É.GAL-lim i-le-qé-ú 3 me-at 17 TÚG ku-ta-nu 44 <gap> ṣú-ba-tù ša li-wi-tim ŠU.NÍGIN 3 me-at TÚG 60 TÚG iz-ku-ú-nim i-na mì-ma a-nim <gap> me-at 44 ku-ta-ni <gap> e-zi-bu-ni a-la-ḫu-um <gap> ANŠE ṣa-lá-ma-am a-na 15 ḫa-am-ša-tim i-ṣé-er i-tur₄-DINGIR ni-dí-šu-nu,"<gap> he sent to me. In accordance with the missive of <gap> 80 kutānu-textiles have been dropped. Also, of the 20 talents of tin in accordance with the missive of <gap> x talents of tin for <gap> talents on top of the tin <gap> talents of tin under your seal <gap> On the journey Ali-ahum settled accounts with me and with my father's representatives and <gap> the expenses of the caravan <gap> and repairs <gap> 12+<gap> ½ minas 7 shekels of tin we deposited in Ali-ahum's possession. The rest of your textiles were counted and 5 textiles <gap> 7 textiles were <gap> in the wrapping. 360 textiles entered the palace. 18 textiles were deducted for you as imort tax; and 24 textiles have been taken on pre-emption in the palace. 316 kutānum textiles and 44 textiles <gap> for the wrapping  - in all 360 textiles were cleared. Of all this x hundred 44 kutānus <gap> that they left Ali-ahum <gap> (and) a black donkey we gave on terms of 15 weeks to Itūr-ilī."
098ec47b-09c0-49ad-9ba3-d8500ec2cae5,na-áš-pè-er-tum ša a-šùr-ták-lá-ku DUMU ḫa-na-na a-na na-ki-le-a-ad na-áš-pè-er-tum ša na-ki-le-a-ad a-na a-šur-ták-lá-ku DUMU ḫa-na-na ṭup-pu-um ša DAM.GÀR ša i-na ḫu-ra-ma ḫa-ar-mu-ni ù ṭup-pu-ú ša a-na-aḫ-DINGIR,"A letter of Assur-taklaku, son of Hananna, to Nakile'ad; a letter of Nakile'ad to Assur-taklaku, son of Hanana; a tablet of the / a tamkarum, that has been valudated in Hurama; and tablets of Anah-ilī."
099eb63c-4a3c-4bca-baf4-705a46083a49,1 1/2 ma-na KÙ.BABBAR iš-ra-tim Pu-šu-ki-in DUMU Bu-za-zu i-na Ku-bu-ur-na-at nu-ša-dí-in-ma ŠÀ.BA 1 ma-na KÙ.BABBAR Šu-Sú-in DUMU Áb-lá-ma-šú i A-šur-i-dí DUMU A-da-da ku-nu-ki ša wa-bar-tim ku-nu-ki-a a-na kà-ri-im i-ni-iš-ú 1/2 ma-na KÙ.BABBAR i-na Tù-ùh-pí-a A-šur-ma-lik DUMU Ku-ra-ra e-pu-ul a-na kà-ri-im i-ša-qal 15 GÍN KÙ.BABBAR DUMU A-lu-lá-a i-na Ha-na-ak-na-ak nu-šá-dí-ma ku-nu-ki-ni Li-ba-a nu KÙ.BABBAR i-ni-iš-ú 1/3 ma-na KÙ.BABBAR ša-du-a-tám Ni-mar-Sú-in DUMU Da-dí-a i-na Du-ur-hu-mì-it nu-šá-dí 1 1/2 GÍN KÙ.AN iš-ra-tim Šu-ma-bi₄-a DUMU A-šur-e-li-tí nu-šá-dí-ma ku-nu-ke-e ša kà-ri-im Du-ur-hu-mì-it i-na Ší-na-hu-tim IGI wa-bar-tim a-na Šu-A-nim DUMU Me-na-nim ù Ma-num-ki-dIŠKUR áp-qí-id-ma a-na kà-ri-im i-ni-iš-ú 10 GÍN KÙ.BABBAR šá-du-a-tám Bu-ší-a ša Ku-bu-ur-na-at i-na Tù-ùh-pí-a nu-šá-dí-ma ku-nu-ki dEN.LÍL-ba-ni DUB.SAR a-na kà-ri-im i-ni-iš-ú 1/2 ma-na KÙ.BABBAR ša-du-a-tám šú-ha-re-e ša Ma-num-ba-lúm-A-šur DUMU Ku-ku-a nu-šá-dí <gap> KÙ.BABBAR ša-du-a-tám x-A-šur i-na <gap> ku-nu-ki-ni a-na kà-r]i-im i-na Tí-iš-mur(BUR)-na <gap>-ba-ni <gap> DUMU A-ni-na <gap> DUMU Ha-na-na <gap> 4 GÍN KÙ.BABBAR ma-as-/hu-ru-tum <gap> <gap> ni iš-tí A-šur-ba-ni ù ṣé-er-šé-ri-im al-qé-ma i-na Du-ur-hu-mì-it a-na Ištar pí-lá-ah ta-ar-gu-me-a-nim a-na 16 GÍN KÙ.BABBAR ni-dí-šu-nu-ma ku-nu-ki ša kà-ri-im na-áš-a-ku 3 GÍN KÙ.BABBAR DUMU A-šur-ták-lá-ku DUMU A-lá-hi-im nu-šá-dí-ma i-nu-mì Ha-tù-ša-/i-um ru-ba-um a-na Wa-aš-ha-ni-a Ba-ni-ha-ar-ší-im na <gap> li-lú ku-ta-nam a-na <gap> a-šim TÚG <gap> {d}IŠKUR-ba-ni <gap> i-na Ha-tù-uš <gap>,"1.5 mina of silver, the tithe, we collected from Pušu-ken, son of Buzāzu, in Kuburnat, and 1 mina of silver thereof Su-Suen, son of Abī-lamassī, and Aššur-idī, son of Adada, are bringing to the kārum under the seal of the wabartum and my seal. For 0.5 mina of silver Aššur-mālik, Kurara's son, gave his promise in Tuhpiya, he will pay to the karum. 15 shekels of silver we collected from Alulaya's son in Hanaknak and under our seals Libaya and Kubiya are bringing it. 0.3333 mana of silver, saddu'utu-tax, we levied from Nimar-Suen, son of Dadiya, in Durhumit. 1.5 shekels of meteoric iron, the tithe, we levied from Sumi-abia, son of Assur-elliti, and under the seals of karum Durhumit I entrusted it in Sinahuttum before the wabartum to Su-Anum, son of Menanum, and Mannum-ki-Adad, who are bringing it to the karum. 10 shekels of silver, saddu'utu-tax, we levied from Busia of Kuburnat in Tuhpiya and under our seals Enlil-bani, the scribe, is bringing it to the karum. Half a mina of silver, saddu'utu-tax, we levied from the servants of Mannum-balum-Assur, son of Kukua. <gap> silver, saddu'utu-tax, we levied from <gap> X-Assur, son of <gap> and in <gap> we entrusted it to <gap> and under our seals he is bringing it to the karum. <gap> silver <gap> in Tismurna we levied from <gap> X-bani, and to <gap>, the son of Anina we entrusted it <gap> of the son of Hanana <gap> 4 shekels of silver, <gap> I took from Assur-bani and Serserum and in Durhumit I sold them to Istar-pilah, the interpretor, for 16 shekels of silver which I am carrying with me under the seals of the karum. 3 shekels of silver we levied from Assur-taklaku, son of Alahum and when the ruler of Hattuš went up to Washaniya and to Baniharsum <gap> a kutanu-textile for <gap> as payment for the textile <gap> Adād-bani <gap> in Hattuš."
09db3713-52b2-493d-8893-1e2347c24554,ku-a-tí li-li-kam a-wa-sú lá-ag-mu-ur i qá-tí-im i-ri-tim lá a-lá-kam,<gap> let him come to you. I shall conclude his case. I shall not arrive empty-handed.
09e86185-d7b1-422e-92f8-e86a0438f4cc,<gap> ma-na <gap> ša iš-tù ḫa-muš-tim ša a-šùr-ma-lik DUMU a-lá-ḫi-im li-mì-im i-na-a ša i-ṣé-er en-um-a-šur DUMU ša-lim-a-šùr dan-a-šùr DUMU ša-lim-a-ḫi-im i-šu-ú KÙ.BABBAR ú ṣí-ba-sú en-um-a-šùr a-ḫu-šu ki-ma dan-a-šur ša-bu-ú ṭup-pu-um ḫa-ar-mu-um ša ḫu-bu-ul en-um-a-šur DUMU ša-lim-a-šùr ša e-li-a-ni sà-ar IGI ku-ku-wa DUMU bu-da-tim IGI a-šur-{d}UTU-ši DUMU <gap> IGI PUZUR₄-a-šur <gap> dan <gap>,"<gap> minas of <gap> which Ennam-Aššur son of Šalim-Aššur owed to Dan-Aššur son of Šalim-ahum from the week of Aššur-malik son of Ali-ahum, eponymy Innaya, that silver and the accrued interest his brother Ennam-Aššur has been paid in full on behalf of Dan-Aššur. A certified tablet concerning the debt of Ennam-Aššur son of Šalim-Aššur that may appear will be invalid. Witnessed by Kukuwa son of Budātum, by Ašsur-šamšī son of <gap>, Puzur-Aššur <gap>"
0a086ecd-dfc9-4828-89c8-ea0b55b23ce5,<gap> 12.5 ma-na <gap> 3 ma-na KÙ.BABBAR <gap> nu-ra-dí-ma 11 <gap> ù ni-is-ḫa-tum <gap> a-na um-me-a-ni <gap> ku-a-tí i-<gap> 15.3333 <gap> a-na <gap> ša šé-ep <gap> né-eš-<gap> 2.5 GÍN <gap> a-na-<gap> 0.5 ma-na <gap> AN.NA 2.5 GÍN <gap> ša šé-ep a-šùr-<gap> a-na É kà-ri-im <gap> 0.3333 ma-na <gap> šu-IŠTAR <gap> ṣa-ru-pá-am <gap> 0.5 GÍN šé-bi₄-lá-ni,<gap> 12.5 minas <gap> 3 minas of silver <gap> we added. 11 <gap> plus the import duty <gap> to the investors <gap> for you <gap> 15.3333 <gap> tin. 2 1/2 shekels <gap> transported by Aššur <gap> to the office of the colony <gap> 1/3 mina <gap> Šu-Ištar <gap> refined silver <gap> send 1/2 shekel.
0a32b868-ba90-4daf-aa2c-f508bf6da885,a-na a-mu-ru-ba-ni ù šál-ma-a-šùr qí-bi₄-ma um-ma šu-ku-bu-ma 5 ANŠE im ṣa-lá-mu i-qá-ar-bi₄-im 2 ša up-qí-im a-ra-de₈-a-ku-nu-tí ša DAM.GÀR-ri-im a-pu-tum AN.NA qá-tim ma-sú-ùḫ ša i-dí-na a-pu-tum šu-uq-lu-um lá i-pá-ṭá-ar a-pu-tum KÙ.BABBAR a-na pá-ni-e-a šé-bi₄-lá šu-uq-lu-um lá i-pá-ṭá-ar,"To Amurrum-bāni and Šalim-Aššur from Šu-Kūbum: I am leading 5 black donkeys, thereof 2 with upqu-loads, to you. They belong to the merchant. Urgent, the expense tin is inferior - what he gave me. Urgent, the packet is not to be opened, urgent, send silver to me. The packet must not be opened. "
0a563c7c-797f-4ca6-b937-cd2be4d3465a,12 TÚG ra-qá-tim ù 0.5 ma-na 3 GÍN ḫu-sà-ra-am ša ni-ri-be a-ṣé-er ku-zi-zi-a šé-ep-IŠTAR ù ša-lim-wa-ar-dí a-na wa-aḫ-šu-ša-na ub-lu-ú 5 ma-na URUDU ší-kam a qá-tí-šu-nu a-dí-in IGI šu-bé-lim DUMU ku-zi-zi-a IGI ki-zi-e DUMU lá-qé-ep,"Šēp-Ištar and Šalim-wardī brought 12 thin textiles and 0.5 mina 3 shekels of lapis lazuli of nēreb to Kuziziya in Wahšušana. I gave them 5 minas of šikku-copper for their expenses. Witnessed by Šu-Bēlum son of Kuziziya, by Kizi son of Lā-qēp."
0a737259-8186-4ace-a2bf-1dd76c27563e,<gap> 5 ma-na ḫu-sà-ru-um <gap> 1 GÚ URUDU SIG₅ <gap> ANŠE ṣa-lá-mu ú ú-nu-sú 20 ma-na ší-ku-um me-at 10 sí-pá-ra-tum a-na ṣé-ri-šu ší-na <gap> mì-ma a-ni-<gap> ma ba-<gap> a <gap>,"<gap> 5 minas of lapis lazuli, <gap> 1 talent of good copper, <gap> black donkeys and their harness, 20 minas of šikku-copper, 110 bronze pins - to him <gap>"
0abc65bd-3bac-4add-8026-8b65f1d50e5a,um-ma da-<gap>-ú-ma a-na a-lá-ḫi-im qí-bi-ma a-dí KÙ.BABBAR <gap> ú kam-ma-li-a il₅-pu-ta-ku-ni KÙ.BABBAR ra-dí-ú <gap>-bu-tù-ma e-mu-qá-tám i-na ṣa-lá-tim KÙ.BABBAR ni-iṣ-ba-at-ma ku-nu-ku ša a-mu-ur-ša-ra-sà 1 ma-na KÙ.BABBAR iš-tù ma-at ta-ḫu-ru-a ú-šé-ri-a-ma i qá-tí e-kà-li-e ni-iṣ-ba-sú-ma KÙ.BABBAR lá ú-šu-ru-ni-a-tí-ma a-na 2 ma-na KÙ.BABBAR ú-ra-ki-sú-ni-a-tí a-dí ṭup-pá-áš-nu ta-du-nu šu-ma iš-tí PUZUR₄-ma-lá-sú ṭup-pá-áš-nu lá ta-dí-in 2 ma-na KÙ.BABBAR <gap>-nu a-na e-kà-li-e ni-ša-qal a-pu-tum ṭup-pá-áš-nu dí-in e-lá-an 1 ma-na KÙ.BABBAR mì-ma ú-lá ni-iṣ-ba-at ki-ma ṭup-pá-am ta-dí-nu é-kà-li ra-ki-is a-na ta-ar-ki-is-tim lá i-šé-e-ú-ni-a-tí PUZUR₄-ma-lá-sú a-šu-mì ki-a-am ni-iš-pu-ra-ku-um 1 GÍN KÙ.BABBAR a qá-tí-šu ni-dí-in i-na na-áš-pè-er-tí-kà lá za-ku-a-ni <gap> tim KÙ.BABBAR ú-ša-áš-qí-lá-ku-mì-in,"From Da<gap> (and <gap>) to Ali-ahum: Concerning the silver that <gap> and Kammaliya have booked(?) you for, guides have <gap> the silver, and we seized the silver by force in a quarrel, and under the seal of Amur-šarrassa I brought 1 mina of silver from the land of Tahuruwa; we then seized him on the authority of the men of the palace, but they did not release the silver to us, but they bound us over for 2 minas of silver, until you give him their tablet. If you have not given their tablet together with Puzur-malasu, we shall have to pay 2 minas of silver<gap> to the men of the palace. Urgent, give (them) their tablet. We have not seized anything other than 1 mina of silver. When you have given the tablet, bind over the palace. They should not sue us over the contract. For this reason we have sent you Puzur-malasu. We have given 1 shekel of silver to him. Had we not been cleared in your missive, <gap> would I have made him pay you the silver?"
0ac28a97-2e12-418e-89e7-87b30b6724f9,a-na ku-li-a qí-bi₄-ma um-ma a-ba-ba-a-ma šál-ma-ni ṣú-ḫu-ur-kà ša-lim ni-šu-kà šál-mu ki-ma ku-a-tí i-<gap> a-bi₄-kà a-<gap> a-wa-tí-kà <gap> i-ṣé-ri-a <gap> ma-num <gap> li-dí-nam <gap> ša ta-<gap> té-tap-ša-ni <gap> na <gap> lá i-<gap> e tù-kà-<gap> iš-tù na-áš-pè-er-ta-kà lá ta-lá-kà-ni mì-nam ša ta-áš-ta-na-pá-ra-ni um-ma a-ta-ma ṣú-ba-tí ḫa-am-ša-at šé-bi₄-li-im mì-nam ṣú-ḫa-ar-kà li-ku-ul mì-nam a-ṣí-tí-kà lá-áš-qú-ul šu-ma a-na a-bi₄-kà lá uš-té-ri-id um-ma šu-ut-ma ú-ḫa-lá-qú-nu GA ša-ni-a-tù i pì-šu ša-ak-na me-er-a-at-kà iš-tí-a ta-al-ta-<gap> um wa-áš-ba-at <gap> ša É a-bi₄-ni tim <gap> áb e ta-ḫi-ri-<gap> ta-áp-ḫi-ra-am a-dí-in-ma GU₄ aṭ-bu-ùḫ ší-ru-um ša i-ri-u ša-áp-lá-nu-um i-tab-ku 4 GÚ URUDU ag-mur <gap>-KAM ṣú-ùḫ-ur-kà lá i-mu-ut,"To Kuliya, thus says Ababāya: We are well, your youngsters are well and your people are well. Instead of you <gap> of your father <gap> your words <gap> on me (?) <gap> Who could give me <gap> By what you <gap> you have treated me <gap> do not <gap> since no letter of yours arrives here. What is the purpose of constantly writing me as follows: Send me five textiles!"" What should your youngsters eat, what should I (use to) pay for your expenditures if I had not for your father. He said: ""He is destroying you <gap> he has evil intentions!"" Your daughter is keeps <gap> with me she lives <gap> of our paternal house <gap> I have sold the savings and slaughtered the ox. The meat which remained they have below. I have spent 4 talents of copper <gap> your youngsters have not died!"""
0afc88d2-258e-4d6a-8c02-25b605573093,17 ma-na KÙ.BABBAR ṣa-ru-pá-am ù 7.5 GÍN KÙ.GI pá-ša-lam a-šùr-i-mì-tí DUMU e-ta-a i-na ší-im SÍG.ḪI.A ša ú-ší-na-lam il₅-qé IGI e-nu-um-we-er DUMU šu-da-a IGI i-lá-áš-ra-ni DUMU sú-kà-li-a IGI en-na-sú-in DUMU i-dí-a-bi-im IGI DUMU a-bu-bu ta-ar-dí-im,"Aššur-imittī son of Etaya has received 17 minas of refined silver and 7.5 shekels of pašallum gold from the proceeds of Ušinalam's wool. Witnessed by Ennam-Wēr son of Šudaya, by Il-ašrannī son of Sukalliya, by Enna-Suen son of Iddin-abum, by Abūbu's younger son. "
0b26936d-5f34-4d9e-815f-2a57bae7eb64,KIŠIB ša ki-ma ku-a-tí a-na en-um-a-šur um-ma a-šur-ma-sú-i-ma áš-ku-ma a-lá-ni-<gap> lá tù-šé-ba-lá-am <gap> a šé-bi₄-lam ḫa-ra-<gap>,Sealed by your representatives; to Ennam-Aššur. From Aššur-massu'ī: <gap> I set <gap> and you do not send <gap> send <gap>
