type,form,norm,lexeme,eBL,I_IV,A_D,Female(f),Alt_lex
PN,a-bi₄-a-a,Abiā,Abiā,https://www.ebl.lmu.de/dictionary?word=Abiā,,,,
PN,a-bi-a-a,Abiā,Abiā,https://www.ebl.lmu.de/dictionary?word=Abiā,,,,
PN,a-bi-a-ma,Abiāma,Abiā,https://www.ebl.lmu.de/dictionary?word=Abiā,,,,
PN,a-bi-a-a-ma,Abiāma,Abiā,https://www.ebl.lmu.de/dictionary?word=Abiā,,,,
PN,a-bi₄-a-ma,Abiāma,Abiā,https://www.ebl.lmu.de/dictionary?word=Abiā,,,,
PN,a-bi₄-a-a-ma,Abiāma,Abiā,https://www.ebl.lmu.de/dictionary?word=Abiā,,,,
PN,a-bi-a,Abīya,Abiā,https://www.ebl.lmu.de/dictionary?word=Abiā,,,,
PN,a-bi₄-a,Abīya,Abiā,https://www.ebl.lmu.de/dictionary?word=Abiā,,,,
PN,a-bi-a-a,Abīya,Abiā,https://www.ebl.lmu.de/dictionary?word=Abiā,,,,
PN,a-be-i-a-a,Abīya,Abiā,https://www.ebl.lmu.de/dictionary?word=Abiā,,,,
PN,a-bi₄-a-a,Abīya,Abiā,https://www.ebl.lmu.de/dictionary?word=Abiā,,,,
PN,a-pi-a,Abiā,Abiā,https://www.ebl.lmu.de/dictionary?word=Abiā,,,,
PN,a-bí-a,Abiā,Abiā,https://www.ebl.lmu.de/dictionary?word=Abiā,,,,
PN,a-bí-a,Abīya,Abiā,https://www.ebl.lmu.de/dictionary?word=Abiā,,,,
PN,a-pì-a,Abīya,Abiā,https://www.ebl.lmu.de/dictionary?word=Abiā,,,,
PN,a-pì-a,Abiā,Abiā,https://www.ebl.lmu.de/dictionary?word=Abiā,,,,
PN,a-bi-at,Abiat,Abiat,https://www.ebl.lmu.de/dictionary?word=Abiat,,,,
PN,a-bi-a-at,Abiat,Abiat,https://www.ebl.lmu.de/dictionary?word=Abiat,,,,
PN,a-bi₄-at,Abiat,Abiat,https://www.ebl.lmu.de/dictionary?word=Abiat,,,,
PN,a-pí-a-at,Abiat,Abiat,https://www.ebl.lmu.de/dictionary?word=Abiat,,,,
PN,a-bi-at-i,Abiati,Abiati,https://www.ebl.lmu.de/dictionary?word=Abiati,,,,
GN,a-be-eḫ,Abiḫ,Abiḫ,https://www.ebl.lmu.de/dictionary?word=Abiḫ,,,,
GN,a-bi-iḫ,Abiḫ,Abiḫ,https://www.ebl.lmu.de/dictionary?word=Abiḫ,,,,
PN,a-bi-ḫu,Abiḫu,Abiḫu,https://www.ebl.lmu.de/dictionary?word=Abiḫu,,,,
PN,a-bi₄-ḫu,Abiḫu,Abiḫu,https://www.ebl.lmu.de/dictionary?word=Abiḫu,,,,
PN,a-bi-na-ra,Abinara,Abinara,https://www.ebl.lmu.de/dictionary?word=Abinara,,,,
PN,a-bi₄-na-ra,Abinara,Abinara,https://www.ebl.lmu.de/dictionary?word=Abinara,,,,
PN,a-pì-na-ra,Apinara,Abinara,https://www.ebl.lmu.de/dictionary?word=Abinara,,,,
PN,a-bi-na-ra-ma,Abinarama,Abinara,https://www.ebl.lmu.de/dictionary?word=Abinara,,,,
PN,a-bi-ni-a-šùr,Abīni-Aššur,Abīni-Aššur,https://www.ebl.lmu.de/dictionary?word=Abīni-Aššur,,,,
PN,ab-ir-ba,Abirba,Abirba,https://www.ebl.lmu.de/dictionary?word=Abirba,,,,
PN,a-pè-er-ba,Abirba,Abirba,https://www.ebl.lmu.de/dictionary?word=Abirba,,,,
PN,a-bi-ri-iḫ,Abiriḫ,Abiriḫ,https://www.ebl.lmu.de/dictionary?word=Abiriḫ,,,,
PN,a-bi-sa-mu-tum,Abisamutum,Abisamutu,https://www.ebl.lmu.de/dictionary?word=Abisamutu,,,,
PN,a-pì-sá-mu-tim,Apisamutum,Abisamutu,https://www.ebl.lmu.de/dictionary?word=Abisamutu,,,,
GN,a-bi-tí-pá-an,Abitiban,Abitiban,https://www.ebl.lmu.de/dictionary?word=Abitiban,,,,
GN,a-bi-tí-ba-an,Abitiban,Abitiban,https://www.ebl.lmu.de/dictionary?word=Abitiban,,,,
GN,a-pì-tí-pá-an,Abitiban,Abitiban,https://www.ebl.lmu.de/dictionary?word=Abitiban,,,,
PN,ab-lu-ḫu-ul,Abluḫul,Abluḫul,https://www.ebl.lmu.de/dictionary?word=Abluḫul,,,,
PN,áb-lu-ḫu-ul,Abluḫul,Abluḫul,https://www.ebl.lmu.de/dictionary?word=Abluḫul,,,,
word,áb-na-am,abnam,abnu,https://www.ebl.lmu.de/dictionary?word=abnu,,,,
word,áb-nam,abnam,abnu,https://www.ebl.lmu.de/dictionary?word=abnu,,,,
word,áb-ni-šu,abnīšu,abnu,https://www.ebl.lmu.de/dictionary?word=abnu,,,,
word,áb-ni-sú,abnīssu,abnu,https://www.ebl.lmu.de/dictionary?word=abnu,,,,
word,ab-ni-sú,abnīssu,abnu,https://www.ebl.lmu.de/dictionary?word=abnu,,,,
word,áb-na-tim,abnātem,abnu,https://www.ebl.lmu.de/dictionary?word=abnu,,,,
word,ab-na-tim,abnātem,abnu,https://www.ebl.lmu.de/dictionary?word=abnu,,,,
word,áb-nim,abnem,abnu,https://www.ebl.lmu.de/dictionary?word=abnu,,,,
word,NA₄,abnem,abnu,https://www.ebl.lmu.de/dictionary?word=abnu,,,,
word,ab-nim,abnem,abnu,https://www.ebl.lmu.de/dictionary?word=abnu,,,,
word,áb-nu-um,abnum,abnu,https://www.ebl.lmu.de/dictionary?word=abnu,,,,
word,ab-nu-um,abnum,abnu,https://www.ebl.lmu.de/dictionary?word=abnu,,,,
word,ab-num,abnum,abnu,https://www.ebl.lmu.de/dictionary?word=abnu,,,,
word,a-ba-an,aban,abnu,https://www.ebl.lmu.de/dictionary?word=abnu,,,,
word,áb-ni-ni,abnēni,abnu,https://www.ebl.lmu.de/dictionary?word=abnu,,,,
word,áb-na-tí-ni,abnātēni,abnu,https://www.ebl.lmu.de/dictionary?word=abnu,,,,
word,ab-na-tí-ni,abnātēni,abnu,https://www.ebl.lmu.de/dictionary?word=abnu,,,,
word,áb-ni,abnē,abnu,https://www.ebl.lmu.de/dictionary?word=abnu,,,,
word,ab-na-ti-ni,abnātēni,abnu,https://www.ebl.lmu.de/dictionary?word=abnu,,,,
word,áb-na-ti-ni,abnātēni,abnu,https://www.ebl.lmu.de/dictionary?word=abnu,,,,
word,áb-num,abnum,abnu,https://www.ebl.lmu.de/dictionary?word=abnu,,,,
word,áb-ni-im,abnem,abnu,https://www.ebl.lmu.de/dictionary?word=abnu,,,,
word,na-a,abnem,abnu,https://www.ebl.lmu.de/dictionary?word=abnu,,,,
word,NA₄-a,abnem,abnu,https://www.ebl.lmu.de/dictionary?word=abnu,,,,
word,ab-na-am,abnam,abnu,https://www.ebl.lmu.de/dictionary?word=abnu,,,,
word,ab-ni-šu,abnīšu,abnu,https://www.ebl.lmu.de/dictionary?word=abnu,,,,
word,ap-ni,abnē,abnu,https://www.ebl.lmu.de/dictionary?word=abnu,,,,
GN,áb-ri-im,Abrem,Abru,https://www.ebl.lmu.de/dictionary?word=Abru,,,,
PN,áp-ri-im,Abrem,Abru,https://www.ebl.lmu.de/dictionary?word=Abru,,,,
PN,áp-ší-i-ni,Abšeni,Abšeni,https://www.ebl.lmu.de/dictionary?word=Abšeni,,,,
PN,áb-tí-ra-aḫ,Abtiraḫ,Abtiraḫ,https://www.ebl.lmu.de/dictionary?word=Abtiraḫ,,,,
PN,a-bu,Abu,Abu,https://www.ebl.lmu.de/dictionary?word=Abu,,,,
PN,a-bu-ú,Abu,Abu,https://www.ebl.lmu.de/dictionary?word=Abu,,,,
word,a-ba-am,abam,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-ba-e-ší-na,abbā'ēšina,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-ba-ú-a,abbā'ūa,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-ba-ú-kà,abbā'ūka,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-ba-ú-ni,abbā'ūni,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-ba-ú-šu-nu,abbā'ūšunu,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bi₄-im,abem,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bí-im,abem,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bi-im,abem,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bi-im-ma,abemma,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bi-ma,abemma,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bi-ma,abēma,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bi,abī,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bi₄,abī,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bi-i,abī,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bi₄-i,abī,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bi-a,abīa,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bi₄-a,abīa,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bi-a-ma,abīama,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bi₄-a-ma,abīama,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bi₄-kà,abīka,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bi-kà,abīka,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bi₄-kà-ma,abīkama,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bi₄-ki,abīki,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bi₄-ku-nu,abīkunu,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bi-ku-nu,abīkunu,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bi₄-ni,abīni,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bi-ni,abīni,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bi-ša,abīša,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bi₄-ša,abīša,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bi-šu,abīšu,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bi₄-šu,abīšu,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bi-šu-ú,abīšu,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bi-šu-ma,abīšuma,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bi-šu-nu,abīšunu,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bi₄-šu-nu,abīšunu,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bu,abu,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bu-kà,abūka,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bu-ki,abūki,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bu-ku,abūku,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bu-ku-nu,abūkunu,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bu-um,abum,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bu-ni,abūni,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bu-ša,abūša,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bu-šu,abūšu,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bu-šu-nu,abušunu,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bi-kà-ma,abīkama,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bi-ki,abīki,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bi₄-šu-ma,abīšuma,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bi-ni-ma,abīnima,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bi₄-ni-ma,abīnima,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bi₄-i-a,abīa,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bi₄-i-a-a,abīa,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bi₄-ka,abīka,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-ba-e,abbā'ē,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-ba-e-a,abbā'ēa,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-ba-e-kà,abbā'ēka,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-ba-e-ni,abbā'ēni,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-ba-e-šu-nu,abbā'ēšunu,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-ba-kà,abāka,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-ba-ú,abbā'ū,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-ba-ú-a-ma,abbā'ūama,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-ba-ú-šu,abbā'ūšu,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-ba-šu-nu,abāšunu,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bi-i-a,abīa,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bi₄-a-a,abīa,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bi₄-ma,abemma,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bu-ka,abūka,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bu-ni-i,abūni,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bi₄-ma,abēma,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bu-ú,abu,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-pì-šu-nu,abīšunu,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bu-ku-ú,abūku,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bi₄-ša-a,abīša,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-pí-ša,abīša,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-bí-a,abīa,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-pì-a,abīa,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-pí-im,abem,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-pì-im,abem,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,wa-BI-im,abem,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-BI,abī,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
word,a-BA-kà,abāka,abu,https://www.ebl.lmu.de/dictionary?word=abu,,,,
PN,a-bu-a,Abua,Abua,https://www.ebl.lmu.de/dictionary?word=Abua,,,,
PN,a-bu-a-a,Abua,Abua,https://www.ebl.lmu.de/dictionary?word=Abua,,,,
PN,a-bu-ú-a,Abua,Abua,https://www.ebl.lmu.de/dictionary?word=Abua,,,,
PN,a-bu-a-ni,Abuani,Abuani,https://www.ebl.lmu.de/dictionary?word=Abuani,,,,
PN,a-bu-at-il,Abuattil,Abuattil,https://www.ebl.lmu.de/dictionary?word=Abuattil,,,,
PN,a-bu-bu,Abubu,Abubu,https://www.ebl.lmu.de/dictionary?word=Abubu,,,,
PN,a-bu-la-a,Abulāya,Abulā,https://www.ebl.lmu.de/dictionary?word=Abulā,,,,
PN,a-bu-lá-a,Abulāya,Abulā,https://www.ebl.lmu.de/dictionary?word=Abulā,,,,
PN,a-bu-lu,Abulu,Abulā,https://www.ebl.lmu.de/dictionary?word=Abulā,,,,
word,a-bu-lim,abullem,abullu,https://www.ebl.lmu.de/dictionary?word=abullu,,,,
word,a-bu-li-im,abullem,abullu,https://www.ebl.lmu.de/dictionary?word=abullu,,,,
word,a-bu-lá-tim,abullātem,abullu,https://www.ebl.lmu.de/dictionary?word=abullu,,,,
PN,a-bu-um-be-lim,Abum-bēlum,Abum-bēlu,https://www.ebl.lmu.de/dictionary?word=Abum-bēlu,,,,
PN,a-bi-me-a,Abim-Ea,Abum-Ea,https://www.ebl.lmu.de/dictionary?word=Abum-Ea,,,,
PN,a-bi₄-me-a,Abim-Ea,Abum-Ea,https://www.ebl.lmu.de/dictionary?word=Abum-Ea,,,,
PN,a-bí-me-a,Abim-Ea,Abum-Ea,https://www.ebl.lmu.de/dictionary?word=Abum-Ea,,,,
PN,a-bu-um-DINGIR,Abum-ilī,Abum-ilu,https://www.ebl.lmu.de/dictionary?word=Abum-ilu,,,,
PN,a-bu-mì-DINGIR,Abum-ilī,Abum-ilu,https://www.ebl.lmu.de/dictionary?word=Abum-ilu,,,,
PN,a-bu-mì-lúm,Abum-ilum,Abum-ilu,https://www.ebl.lmu.de/dictionary?word=Abum-ilu,,,,
PN,a-bu-DINGIR,Abum-ilī,Abum-ilu,https://www.ebl.lmu.de/dictionary?word=Abum-ilu,,,,
PN,a-bu-um-DINGIR-ma,Abum-ilī-ma,Abum-ilu,https://www.ebl.lmu.de/dictionary?word=Abum-ilu,,,,
PN,a-bu-um-ì-lí,Abum-ilī,Abum-ilu,https://www.ebl.lmu.de/dictionary?word=Abum-ilu,,,,
PN,a-bu-um-DINGIR-li,Abum-ilī,Abum-ilu,https://www.ebl.lmu.de/dictionary?word=Abum-ilu,,,,
PN,a-bu-mì-lúm-ma,Abum-ilum-ma,Abum-ilu,https://www.ebl.lmu.de/dictionary?word=Abum-ilu,,,,
PN,áb-lá-ma-sí,Ab-lamassī,Abum-lamassī,https://www.ebl.lmu.de/dictionary?word=Abum-lamassī,,,,
PN,áb-la-ma-sí,Ab-lamassī,Abum-lamassī,https://www.ebl.lmu.de/dictionary?word=Abum-lamassī,,,,
PN,áb-lá-ma-a-sí-i,Ab-lamassī,Abum-lamassī,https://www.ebl.lmu.de/dictionary?word=Abum-lamassī,,,,
PN,áb-lá-ma-a-sí,Ab-lamassī,Abum-lamassī,https://www.ebl.lmu.de/dictionary?word=Abum-lamassī,,,,
PN,áb-la-ma-a-sí-i,Ab-lamassī,Abum-lamassī,https://www.ebl.lmu.de/dictionary?word=Abum-lamassī,,,,
PN,áb-la-ma-a-sí,Ab-lamassī,Abum-lamassī,https://www.ebl.lmu.de/dictionary?word=Abum-lamassī,,,,
PN,a-bi-la-ma-sí,Ab-lamassī,Abum-lamassī,https://www.ebl.lmu.de/dictionary?word=Abum-lamassī,,,,
PN,a-bu-la-ma-sí,Abu-lamassī,Abum-lamassī,https://www.ebl.lmu.de/dictionary?word=Abum-lamassī,,,,
PN,a-bu-lá-ma-sí,Abu-lamassī,Abum-lamassī,https://www.ebl.lmu.de/dictionary?word=Abum-lamassī,,,,
PN,a-bi-la-ma-sí,Abī-lamassī,Abum-lamassī,https://www.ebl.lmu.de/dictionary?word=Abum-lamassī,,,,
PN,a-bi-lá-ma-sí,Abī-lamassī,Abum-lamassī,https://www.ebl.lmu.de/dictionary?word=Abum-lamassī,,,,
PN,a-bi₄-la-ma-sí,Abī-lamassī,Abum-lamassī,https://www.ebl.lmu.de/dictionary?word=Abum-lamassī,,,,
PN,a-bi₄-lá-ma-sí,Abī-lamassī,Abum-lamassī,https://www.ebl.lmu.de/dictionary?word=Abum-lamassī,,,,
PN,áb-lá-ma-sí-ma,Ab-lamassīma,Abum-lamassī,https://www.ebl.lmu.de/dictionary?word=Abum-lamassī,,,,
PN,a-bi-ša-gi-iš,Abi-šagiš,Abum-šagiš,https://www.ebl.lmu.de/dictionary?word=Abum-šagiš,,,,
PN,a-bi₄-ša-gi-iš,Abi-šagiš,Abum-šagiš,https://www.ebl.lmu.de/dictionary?word=Abum-šagiš,,,,
PN,a-bi-ša-gi₅-iš,Abi-šagiš,Abum-šagiš,https://www.ebl.lmu.de/dictionary?word=Abum-šagiš,,,,
PN,a-bi₄-ša-gi₅-iš,Abi-šagiš,Abum-šagiš,https://www.ebl.lmu.de/dictionary?word=Abum-šagiš,,,,
PN,a-bu-ša-lim,Abu-šalim,Abum-šali,https://www.ebl.lmu.de/dictionary?word=Abum-šali,,,,
PN,a-bu-sa-lim,Abu-šalim,Abum-šali,https://www.ebl.lmu.de/dictionary?word=Abum-šali,,,,
PN,a-bu-SILIM,Abu-šalim,Abum-šali,https://www.ebl.lmu.de/dictionary?word=Abum-šali,,,,
PN,a-bu-DI,Abu-šalim,Abum-šali,https://www.ebl.lmu.de/dictionary?word=Abum-šali,,,,
PN,a-bu-ša-lim-ma,Abu-šalim-ma,Abum-šali,https://www.ebl.lmu.de/dictionary?word=Abum-šali,,,,
PN,a-bu-SILIM-ma,Abu-šalim-ma,Abum-šali,https://www.ebl.lmu.de/dictionary?word=Abum-šali,,,,
PN,áb-ša-lim,Ab-šalim,Abum-šali,https://www.ebl.lmu.de/dictionary?word=Abum-šali,,,,
PN,ab-ša-lim,Ab-šalim,Abum-šali,https://www.ebl.lmu.de/dictionary?word=Abum-šali,,,,
PN,a-ba-SILIM,Aba-šalim,Abum-šali,https://www.ebl.lmu.de/dictionary?word=Abum-šali,,,,
PN,a-áb-ša-lim,Ab-šalim,Abum-šali,https://www.ebl.lmu.de/dictionary?word=Abum-šali,,,,
PN,a-bu-um-ša-lim,Abum-šalim,Abum-šali,https://www.ebl.lmu.de/dictionary?word=Abum-šali,,,,
PN,ab-ša-lim-ma,Ab-šalim-ma,Abum-šali,https://www.ebl.lmu.de/dictionary?word=Abum-šali,,,,
PN,áb-ša-li-im,Ab-šalim,Abum-šali,https://www.ebl.lmu.de/dictionary?word=Abum-šali,,,,
PN,áb-ša-áb-lim,Ab-šalim,Abum-šali,https://www.ebl.lmu.de/dictionary?word=Abum-šali,,,,
PN,a-bu-tí,Abu-šalim,Abum-šali,https://www.ebl.lmu.de/dictionary?word=Abum-šali,,,,
PN,a-bu-DÙG,Abu-ṭāb,Abum-ṭāb,https://www.ebl.lmu.de/dictionary?word=Abum-ṭāb,,,,
PN,a-bi₄-DÙG,Abī-ṭāb,Abum-ṭāb,https://www.ebl.lmu.de/dictionary?word=Abum-ṭāb,,,,
PN,a-bi-DÙG,Abī-ṭāb,Abum-ṭāb,https://www.ebl.lmu.de/dictionary?word=Abum-ṭāb,,,,
PN,a-ba-qar,Abu-waqar,Abum-waqar,https://www.ebl.lmu.de/dictionary?word=Abum-waqar,,,,
PN,a-bu-qar,Abu-waqar,Abum-waqar,https://www.ebl.lmu.de/dictionary?word=Abum-waqar,,,,
PN,a-bi-wa-qar,Abī-waqar,Abum-waqar,https://www.ebl.lmu.de/dictionary?word=Abum-waqar,,,,
PN,a-bi-a-qar,Abī-waqar,Abum-waqar,https://www.ebl.lmu.de/dictionary?word=Abum-waqar,,,,
PN,a-bi-a-qá-ar,Abī-waqar,Abum-waqar,https://www.ebl.lmu.de/dictionary?word=Abum-waqar,,,,
PN,a-bu-na,Abuna,Abuna,https://www.ebl.lmu.de/dictionary?word=Abuna,,,,
PN,a-bu-ni,Abuni,Abuna,https://www.ebl.lmu.de/dictionary?word=Abuna,,,,
PN,a-pu-na,Abuna,Abuna,https://www.ebl.lmu.de/dictionary?word=Abuna,,,,
PN,a-bu-num,Abunum,Abuna,https://www.ebl.lmu.de/dictionary?word=Abuna,,,,
PN,a-bu-ni-i,Abuni,Abuna,https://www.ebl.lmu.de/dictionary?word=Abuna,,,,
PN,a-bu-na-ki-a,Abunakia,Abunakia,https://www.ebl.lmu.de/dictionary?word=Abunakia,,,,
PN,a-bu-sà-tum,Abusātum,Abusātu,https://www.ebl.lmu.de/dictionary?word=Abusātu,,,,
PN,a-bu-ta-a,Abuta,Abutā,https://www.ebl.lmu.de/dictionary?word=Abutā,,,,
PN,a-bu-ta-a,Abutaya,Abutā,https://www.ebl.lmu.de/dictionary?word=Abutā,,,,
PN,a-bu-ta-a-ma,Abutaya-ma,Abutā,https://www.ebl.lmu.de/dictionary?word=Abutā,,,,
PN,a-bu-ta,Abutaya,Abutā,https://www.ebl.lmu.de/dictionary?word=Abutā,,,,
PN,a-bu-ut-ri-a,Abutria,Abutria,https://www.ebl.lmu.de/dictionary?word=Abutria,,,,
PN,a-bu-ut-ri-a,Abutriya,Abutria,https://www.ebl.lmu.de/dictionary?word=Abutria,,,,
PN,a-pu-ut-ri-a,Abutriya,Abutria,https://www.ebl.lmu.de/dictionary?word=Abutria,,,,
PN,a-pu-ut-ri-a,Abutria,Abutria,https://www.ebl.lmu.de/dictionary?word=Abutria,,,,
PN,a-bu-tum,Abutum,Abutu,https://www.ebl.lmu.de/dictionary?word=Abutu,,,,
PN,a-bu-tim,Abutim,Abutu,https://www.ebl.lmu.de/dictionary?word=Abutu,,,,
PN,a-bu-tum-ma,Abutumma,Abutu,https://www.ebl.lmu.de/dictionary?word=Abutu,,,,
PN,a-bu-za,Abuza,Abuza,https://www.ebl.lmu.de/dictionary?word=Abuza,,,,
PN,a-bu-sá-a,Abuza,Abuza,https://www.ebl.lmu.de/dictionary?word=Abuza,,,,
PN,a-bu-sà,Abuza,Abuza,https://www.ebl.lmu.de/dictionary?word=Abuza,,,,
PN,a-bu-SÁ,Abuza,Abuza,https://www.ebl.lmu.de/dictionary?word=Abuza,,,,
PN,a-bu-sà-a,Abuza,Abuza,https://www.ebl.lmu.de/dictionary?word=Abuza,,,,
PN,a-bu-ZA,Abuza,Abuza,https://www.ebl.lmu.de/dictionary?word=Abuza,,,,
PN,a-bu-zu-ta-a,Abuzutā,Abuzatā,https://www.ebl.lmu.de/dictionary?word=Abuzatā,,,,
PN,a-bu-zi-a,Abuzia,Abuzia,https://www.ebl.lmu.de/dictionary?word=Abuzia,,,,
PN,a-pu-zi-a,Abuzia,Abuzia,https://www.ebl.lmu.de/dictionary?word=Abuzia,,,,
PN,a-pu-zi-aḫ-šu,Apuziaḫšu,Abuziaḫšu,https://www.ebl.lmu.de/dictionary?word=Abuziaḫšu,,,,
PN,ad-da-ni,Ad-dānni,Ad-dānni,https://www.ebl.lmu.de/dictionary?word=Ad-dānni,,,,
PN,a-ta-ni,Ad-dānni,Ad-dānni,https://www.ebl.lmu.de/dictionary?word=Ad-dānni,,,,
PN,IŠKUR,Adad,Adad,https://www.ebl.lmu.de/dictionary?word=Adad,,,,
PN,(d)IŠKUR,Adad,Adad,https://www.ebl.lmu.de/dictionary?word=Adad,,,,
PN,(d)IM,Adad,Adad,https://www.ebl.lmu.de/dictionary?word=Adad,,,,
PN,(d)IŠKUR-ma,Adadma,Adad,https://www.ebl.lmu.de/dictionary?word=Adad,,,,
PN,tí-i-im,Adad,Adad,https://www.ebl.lmu.de/dictionary?word=Adad,,,,
PN,(d)IŠKUR-a-ZU,Adad-asû,Adad-asû,https://www.ebl.lmu.de/dictionary?word=Adad-asû,,,,
PN,(d)IŠKUR.A.ZU,Adad-asû,Adad-asû,https://www.ebl.lmu.de/dictionary?word=Adad-asû,,,,
PN,(d)IŠKUR-ba-ni,Adad-bānī,Adad-bānī,https://www.ebl.lmu.de/dictionary?word=Adad-bānī,,,,
PN,(d)IM-ba-ni,Adad-bānī,Adad-bānī,https://www.ebl.lmu.de/dictionary?word=Adad-bānī,,,,
